39478.5;39751.5;40064.5;40108.5;40215.5;40215.5;40254.5;40278.5;40281.5;40317.5;40335.5;40393.5;40428.5;40432.5;40461.5;40484.5;40537.5;40570.5;40641.5;40694.5;40864.5;40879.5;40915.5;40968.5;40980.5;41019.5;41042.5;41154.5;41210.5;41216.5;41217.5;41228.5;41269.5;41273.5;41339.5;41340.5;41366.5;41411.5;41437.5;41511.5;41513.5;41519.5;41563.5;41572.5;41601.5;41632.5;41636.5;41640.5;41654.5;41666.5;43701.5;45639.5;45865.5;46551.5;46736.5;47178.5;47212.5;47507.5;47538.5;47659.5;47907.5;47917.5;48214.5;48280.5;48294.5;48308.5;48533.5;48846.5;48959.5;49010.5;49046.5;49246.5;49480.5;49527.5;49533.5;49702.5;49997.5;50077.5;50129.5;50433.5;50510.5;50627.5;50663.5;50823.5;50907.5;51065.5;51510.5;51579.5;51616.5;52025.5;52413.5;52489.5;52499.5;52504.5;52593.5;52682.5;53126.5;53826.5;54518.5;54675.5;
39259.5;39478.5;39506.5;39751.5;39841.5;39955.5;40021.5;40064.5;40108.5;40215.5;40215.5;40254.5;40278.5;40281.5;40317.5;40335.5;40393.5;40428.5;40432.5;40461.5;40484.5;40537.5;40570.5;40641.5;40694.5;40741.5;40752.5;40864.5;40879.5;40915.5;40968.5;40980.5;41019.5;41042.5;41154.5;41210.5;41216.5;41217.5;41228.5;41269.5;41273.5;41323.5;41339.5;41340.5;41366.5;41411.5;41429.5;41437.5;41511.5;41513.5;45457.5;45508.5;45732.5;45811.5;45926.5;46982.5;47372.5;47480.5;47552.5;47808.5;48020.5;48113.5;48141.5;48327.5;48362.5;48395.5;48569.5;48649.5;48654.5;48952.5;48963.5;49077.5;49158.5;49194.5;49205.5;49377.5;49435.5;49465.5;49501.5;49610.5;49995.5;50005.5;50165.5;50414.5;50554.5;50851.5;51138.5;51566.5;51611.5;51839.5;51856.5;51960.5;51977.5;52512.5;52567.5;53148.5;53321.5;53768.5;53800.5;55346.5;
39259.5;39478.5;39506.5;39580.5;39701.5;39751.5;39772.5;39841.5;39897.5;39955.5;40021.5;40064.5;40108.5;40215.5;40215.5;40254.5;40278.5;40281.5;40317.5;40335.5;40345.5;40393.5;40427.5;40428.5;40432.5;40461.5;40465.5;40484.5;40507.5;40537.5;40560.5;40570.5;40641.5;40694.5;40741.5;40752.5;40780.5;40787.5;40829.5;40856.5;40864.5;40879.5;40915.5;40968.5;40980.5;41019.5;41042.5;41085.5;41120.5;41148.5;45068.5;45395.5;47407.5;47460.5;47515.5;47517.5;47613.5;47751.5;47817.5;47859.5;47951.5;48658.5;48721.5;48730.5;48997.5;49093.5;49208.5;49400.5;49592.5;49725.5;49746.5;49789.5;50054.5;50184.5;50245.5;50256.5;50359.5;50517.5;50575.5;50639.5;50818.5;51022.5;51122.5;51141.5;51321.5;51509.5;51587.5;51610.5;51649.5;51732.5;51861.5;52191.5;52516.5;52762.5;52955.5;53403.5;54139.5;54509.5;54571.5;55069.5;
39063.5;39205.5;39259.5;39415.5;39426.5;39438.5;39441.5;39478.5;39506.5;39580.5;39701.5;39751.5;39772.5;39841.5;39897.5;39900.5;39955.5;40021.5;40064.5;40108.5;40153.5;40215.5;40215.5;40254.5;40257.5;40278.5;40281.5;40317.5;40335.5;40345.5;40393.5;40420.5;40427.5;40428.5;40432.5;40461.5;40465.5;40484.5;40507.5;40537.5;40538.5;40560.5;40570.5;40641.5;40678.5;40694.5;40716.5;40741.5;40741.5;40752.5;45258.5;45378.5;46255.5;46401.5;46729.5;47046.5;47186.5;47543.5;47877.5;48173.5;48244.5;48279.5;48594.5;48741.5;48795.5;48852.5;48906.5;49123.5;49247.5;49255.5;49492.5;49652.5;49655.5;49710.5;49822.5;49847.5;49905.5;49942.5;50004.5;50154.5;50206.5;50220.5;50280.5;50428.5;50647.5;50719.5;50861.5;50866.5;51075.5;51211.5;51492.5;51494.5;51654.5;51697.5;52780.5;52895.5;53031.5;53158.5;53198.5;54108.5;
39063.5;39205.5;39241.5;39259.5;39380.5;39415.5;39426.5;39438.5;39441.5;39478.5;39506.5;39580.5;39668.5;39701.5;39712.5;39751.5;39772.5;39841.5;39897.5;39900.5;39955.5;40021.5;40064.5;40102.5;40108.5;40153.5;40215.5;40215.5;40254.5;40257.5;40278.5;40281.5;40317.5;40335.5;40345.5;40393.5;40420.5;40423.5;40427.5;40428.5;40432.5;40461.5;40465.5;40468.5;40477.5;40484.5;40507.5;40537.5;40538.5;40560.5;45184.5;46025.5;46633.5;46740.5;47453.5;47809.5;47916.5;48258.5;48485.5;48717.5;48744.5;48982.5;49182.5;49399.5;49412.5;49455.5;49455.5;49506.5;49581.5;49620.5;49638.5;49642.5;49867.5;49883.5;49897.5;49913.5;50018.5;50076.5;50110.5;50149.5;50345.5;50346.5;50637.5;50748.5;50772.5;50807.5;51057.5;51259.5;51317.5;51390.5;51556.5;51626.5;52161.5;52225.5;52335.5;52537.5;52612.5;52691.5;53559.5;54050.5;
39063.5;39105.5;39205.5;39241.5;39259.5;39380.5;39415.5;39426.5;39438.5;39441.5;39478.5;39506.5;39518.5;39580.5;39668.5;39701.5;39712.5;39751.5;39772.5;39841.5;39861.5;39897.5;39900.5;39955.5;40021.5;40064.5;40102.5;40108.5;40153.5;40215.5;40215.5;40254.5;40257.5;40278.5;40281.5;40295.5;40303.5;40317.5;40335.5;40345.5;40356.5;40393.5;40394.5;40420.5;40423.5;40427.5;40428.5;40432.5;40461.5;40465.5;45403.5;46406.5;46883.5;46950.5;47139.5;47248.5;47347.5;47414.5;47464.5;47508.5;47549.5;48055.5;48077.5;48198.5;48211.5;48245.5;48410.5;48689.5;48871.5;48974.5;49019.5;49040.5;49196.5;49227.5;49487.5;49519.5;49776.5;49777.5;50034.5;50337.5;50351.5;50382.5;50511.5;50674.5;50689.5;50719.5;50938.5;50981.5;51129.5;51919.5;52041.5;52333.5;52434.5;52555.5;52810.5;53290.5;53402.5;54563.5;54751.5;59207.5;
39063.5;39105.5;39138.5;39191.5;39205.5;39241.5;39259.5;39358.5;39380.5;39415.5;39426.5;39438.5;39441.5;39478.5;39506.5;39518.5;39580.5;39668.5;39701.5;39712.5;39751.5;39759.5;39772.5;39841.5;39861.5;39897.5;39900.5;39955.5;40006.5;40021.5;40064.5;40102.5;40108.5;40153.5;40160.5;40177.5;40215.5;40215.5;40254.5;40254.5;40257.5;40278.5;40281.5;40295.5;40303.5;40317.5;40334.5;40335.5;40345.5;40356.5;44453.5;45409.5;45452.5;46965.5;47153.5;47364.5;47536.5;47573.5;48040.5;48346.5;48543.5;48757.5;48890.5;48951.5;49076.5;49138.5;49172.5;49449.5;49524.5;49564.5;49601.5;49811.5;50258.5;50271.5;50339.5;50474.5;50482.5;50552.5;50620.5;50632.5;50788.5;50903.5;51076.5;51164.5;51249.5;51461.5;51571.5;51871.5;51900.5;51913.5;51997.5;52027.5;52041.5;52086.5;52270.5;52561.5;52916.5;52976.5;53325.5;55754.5;
39007.5;39063.5;39105.5;39138.5;39191.5;39205.5;39241.5;39247.5;39259.5;39358.5;39380.5;39415.5;39426.5;39438.5;39441.5;39478.5;39504.5;39506.5;39518.5;39580.5;39668.5;39701.5;39712.5;39751.5;39759.5;39772.5;39841.5;39861.5;39897.5;39900.5;39955.5;39960.5;40006.5;40021.5;40064.5;40102.5;40108.5;40153.5;40160.5;40177.5;40208.5;40215.5;40215.5;40254.5;40254.5;40257.5;40278.5;40281.5;40295.5;40303.5;46247.5;46456.5;46532.5;46771.5;46925.5;47019.5;47136.5;47576.5;47582.5;47836.5;47884.5;48364.5;48463.5;48944.5;49108.5;49299.5;49423.5;49466.5;49472.5;49547.5;49693.5;49727.5;49767.5;49877.5;49937.5;50148.5;50178.5;50281.5;50313.5;50358.5;50404.5;50442.5;50570.5;50919.5;51226.5;51392.5;51405.5;51563.5;51728.5;51746.5;52120.5;52128.5;52135.5;52371.5;52416.5;52607.5;52799.5;52892.5;54359.5;54775.5;
38992.5;39007.5;39063.5;39105.5;39138.5;39191.5;39205.5;39241.5;39247.5;39259.5;39330.5;39339.5;39349.5;39358.5;39380.5;39415.5;39426.5;39438.5;39441.5;39478.5;39504.5;39506.5;39518.5;39526.5;39580.5;39641.5;39668.5;39701.5;39712.5;39751.5;39759.5;39772.5;39841.5;39861.5;39890.5;39897.5;39900.5;39955.5;39960.5;40006.5;40017.5;40021.5;40064.5;40102.5;40108.5;40153.5;40160.5;40177.5;40205.5;40208.5;45988.5;46067.5;46086.5;46493.5;46534.5;46547.5;47109.5;47135.5;47392.5;47696.5;47762.5;47817.5;48024.5;48089.5;48130.5;48237.5;48265.5;48378.5;48883.5;49185.5;49303.5;49406.5;49504.5;49521.5;49594.5;49652.5;50054.5;50259.5;50374.5;50573.5;50577.5;50610.5;50658.5;51105.5;51131.5;51282.5;51282.5;51386.5;51531.5;51532.5;51581.5;51585.5;51590.5;51700.5;51780.5;51816.5;52645.5;53292.5;54069.5;56628.5;
38698.5;38992.5;39007.5;39063.5;39105.5;39138.5;39169.5;39191.5;39205.5;39241.5;39247.5;39259.5;39270.5;39330.5;39339.5;39349.5;39358.5;39380.5;39415.5;39426.5;39438.5;39441.5;39478.5;39504.5;39506.5;39518.5;39526.5;39580.5;39641.5;39668.5;39701.5;39712.5;39751.5;39759.5;39772.5;39816.5;39824.5;39841.5;39861.5;39890.5;39897.5;39900.5;39955.5;39960.5;40006.5;40017.5;40021.5;40064.5;40102.5;40108.5;45101.5;47776.5;47917.5;48001.5;48350.5;48354.5;48484.5;48484.5;48521.5;48544.5;48609.5;48650.5;48676.5;48694.5;48850.5;48881.5;48963.5;49115.5;49257.5;49274.5;49415.5;49418.5;49548.5;49688.5;49795.5;49811.5;49817.5;49884.5;49996.5;50205.5;50270.5;50356.5;50393.5;50438.5;50677.5;50687.5;50702.5;50743.5;51033.5;51436.5;51583.5;51741.5;52039.5;52077.5;52335.5;52393.5;52423.5;52518.5;53627.5;53749.5;
38698.5;38992.5;39007.5;39042.5;39063.5;39105.5;39138.5;39169.5;39191.5;39205.5;39241.5;39247.5;39259.5;39270.5;39330.5;39339.5;39349.5;39351.5;39358.5;39380.5;39415.5;39426.5;39438.5;39441.5;39478.5;39493.5;39504.5;39506.5;39518.5;39526.5;39580.5;39641.5;39641.5;39668.5;39701.5;39712.5;39751.5;39759.5;39772.5;39816.5;39824.5;39835.5;39841.5;39861.5;39890.5;39897.5;39900.5;39955.5;39960.5;40006.5;46089.5;46133.5;46527.5;46708.5;46803.5;46910.5;47353.5;47372.5;47726.5;48143.5;48167.5;48221.5;48352.5;48514.5;48642.5;48837.5;48918.5;49117.5;49302.5;49322.5;49593.5;49905.5;49969.5;50145.5;50172.5;50276.5;50361.5;50552.5;50572.5;50739.5;50962.5;51106.5;51160.5;51195.5;51203.5;51368.5;51500.5;51619.5;51700.5;51753.5;52269.5;52454.5;52535.5;52635.5;52717.5;52836.5;53339.5;54033.5;54170.5;55304.5;
38698.5;38698.5;38823.5;38874.5;38992.5;39007.5;39042.5;39063.5;39105.5;39138.5;39169.5;39191.5;39205.5;39241.5;39247.5;39259.5;39270.5;39330.5;39339.5;39349.5;39351.5;39358.5;39380.5;39415.5;39426.5;39438.5;39441.5;39442.5;39478.5;39493.5;39504.5;39506.5;39518.5;39526.5;39580.5;39641.5;39641.5;39668.5;39701.5;39712.5;39751.5;39756.5;39759.5;39767.5;39772.5;39816.5;39824.5;39835.5;39841.5;39861.5;44685.5;44961.5;45255.5;45782.5;45920.5;45944.5;46249.5;46344.5;46547.5;47073.5;47291.5;47557.5;47719.5;47746.5;47853.5;48014.5;48031.5;48106.5;48306.5;48498.5;48541.5;48770.5;48822.5;48918.5;49083.5;49340.5;49353.5;49381.5;49627.5;49657.5;49887.5;49971.5;50131.5;50150.5;50481.5;50554.5;50654.5;50694.5;50752.5;51014.5;51204.5;51267.5;51351.5;52106.5;52184.5;52238.5;52540.5;53012.5;54855.5;57417.5;
38698.5;38698.5;38704.5;38823.5;38874.5;38884.5;38889.5;38992.5;39007.5;39042.5;39063.5;39105.5;39138.5;39169.5;39191.5;39205.5;39241.5;39242.5;39247.5;39259.5;39270.5;39330.5;39339.5;39349.5;39351.5;39358.5;39380.5;39415.5;39426.5;39438.5;39441.5;39442.5;39449.5;39478.5;39493.5;39504.5;39506.5;39518.5;39526.5;39577.5;39580.5;39641.5;39641.5;39668.5;39701.5;39712.5;39751.5;39756.5;39759.5;39767.5;43769.5;44490.5;45576.5;46046.5;46363.5;47325.5;47409.5;47418.5;47548.5;47576.5;47812.5;47824.5;48158.5;48178.5;48425.5;48637.5;48728.5;48835.5;48988.5;49061.5;49149.5;49306.5;49582.5;49604.5;49656.5;49695.5;50204.5;50209.5;50227.5;50241.5;50269.5;50335.5;50434.5;50664.5;50913.5;51062.5;51097.5;51116.5;51141.5;51407.5;51477.5;51553.5;51781.5;51819.5;52059.5;52197.5;52235.5;52317.5;52323.5;52383.5;
38698.5;38698.5;38704.5;38823.5;38874.5;38884.5;38889.5;38992.5;39007.5;39042.5;39063.5;39105.5;39138.5;39169.5;39191.5;39204.5;39205.5;39241.5;39242.5;39247.5;39259.5;39270.5;39312.5;39330.5;39339.5;39349.5;39351.5;39358.5;39380.5;39415.5;39426.5;39438.5;39441.5;39442.5;39449.5;39478.5;39493.5;39504.5;39506.5;39518.5;39526.5;39577.5;39580.5;39641.5;39641.5;39668.5;39701.5;39712.5;39751.5;39756.5;45600.5;46544.5;46866.5;47049.5;47229.5;47869.5;47914.5;48204.5;48474.5;48682.5;48883.5;48995.5;49081.5;49244.5;49365.5;49394.5;49493.5;49758.5;49762.5;49944.5;50023.5;50107.5;50246.5;50350.5;50372.5;50422.5;50430.5;50706.5;50736.5;50751.5;51010.5;51019.5;51125.5;51187.5;51410.5;51438.5;51473.5;51550.5;51779.5;51789.5;52111.5;52287.5;52394.5;52396.5;52527.5;52616.5;52971.5;53636.5;53667.5;54299.5;
38462.5;38558.5;38698.5;38698.5;38704.5;38823.5;38874.5;38884.5;38889.5;38992.5;39007.5;39042.5;39063.5;39105.5;39138.5;39169.5;39191.5;39204.5;39205.5;39241.5;39242.5;39247.5;39259.5;39270.5;39312.5;39330.5;39339.5;39349.5;39351.5;39358.5;39380.5;39415.5;39426.5;39438.5;39441.5;39442.5;39449.5;39478.5;39493.5;39504.5;39506.5;39518.5;39526.5;39577.5;39580.5;39641.5;39641.5;39668.5;39701.5;39712.5;44472.5;45779.5;45865.5;45952.5;46583.5;46750.5;46833.5;47798.5;47910.5;48067.5;48713.5;48751.5;48810.5;49019.5;49046.5;49073.5;49136.5;49145.5;49165.5;49420.5;49488.5;49569.5;49701.5;49805.5;49807.5;49851.5;49889.5;50200.5;50215.5;50315.5;50657.5;50760.5;50796.5;50818.5;51013.5;51131.5;51254.5;51567.5;51612.5;51748.5;51824.5;52398.5;52443.5;52661.5;53032.5;53101.5;53107.5;53244.5;54330.5;55184.5;
38462.5;38558.5;38558.5;38698.5;38698.5;38704.5;38823.5;38847.5;38874.5;38874.5;38884.5;38889.5;38959.5;38992.5;39007.5;39042.5;39063.5;39105.5;39138.5;39153.5;39169.5;39191.5;39204.5;39205.5;39241.5;39242.5;39247.5;39259.5;39270.5;39312.5;39330.5;39339.5;39349.5;39351.5;39358.5;39380.5;39415.5;39426.5;39438.5;39441.5;39442.5;39449.5;39478.5;39493.5;39504.5;39506.5;39518.5;39526.5;39577.5;39580.5;45515.5;45571.5;45949.5;45986.5;45993.5;46231.5;46873.5;46923.5;47127.5;47175.5;47183.5;47475.5;47540.5;47550.5;48095.5;48580.5;48786.5;48937.5;48951.5;49006.5;49214.5;49422.5;49479.5;49516.5;49533.5;49570.5;49613.5;49974.5;50360.5;50402.5;50463.5;50633.5;50694.5;50841.5;50875.5;50951.5;50979.5;51036.5;51064.5;51208.5;51470.5;51597.5;51991.5;52062.5;52244.5;52287.5;52351.5;52950.5;53568.5;53657.5;
38462.5;38558.5;38558.5;38558.5;38698.5;38698.5;38704.5;38728.5;38823.5;38847.5;38874.5;38874.5;38884.5;38889.5;38948.5;38959.5;38992.5;39007.5;39042.5;39063.5;39105.5;39138.5;39153.5;39169.5;39178.5;39191.5;39204.5;39205.5;39241.5;39242.5;39247.5;39259.5;39270.5;39312.5;39330.5;39339.5;39349.5;39351.5;39358.5;39380.5;39383.5;39415.5;39423.5;39426.5;39438.5;39441.5;39442.5;39449.5;39478.5;39493.5;44853.5;46573.5;46681.5;46822.5;47005.5;47417.5;47806.5;47814.5;47877.5;48043.5;48087.5;48104.5;48382.5;48429.5;48518.5;48583.5;48591.5;48685.5;48757.5;48919.5;48985.5;48996.5;49078.5;49554.5;49586.5;49617.5;49746.5;49762.5;49811.5;49880.5;49897.5;50019.5;50049.5;50095.5;50125.5;50164.5;50386.5;50400.5;50479.5;50791.5;50872.5;51016.5;51021.5;51024.5;52007.5;52277.5;52359.5;52875.5;53545.5;53583.5;
